RefactoringType,L1,L2,L3,L4,L5,L6,AuthorGroup
Move Class,pmd,regress,test,com,infoether,pmd/NamespaceTest.java,extremely high
Move Class,pmd,regress,test,com,infoether,pmd/ReportTest.java,extremely high
Move Class,pmd,regress,test,com,infoether,pmd/RuleFactoryTest.java,extremely high
Move Class,pmd,regress,test,com,infoether,pmd/RuleViolationTest.java,extremely high
Move Class,pmd,regress,test,com,infoether,pmd/SymbolTableTest.java,extremely high
Move Class,pmd,regress,test,com,infoether,pmd/SymbolTest.java,extremely high
Rename Attribute,pmd,src,net,sourceforge,pmd,RuleViolation.java,extremely high
Rename Method,pmd,regress,test,net,sourceforge,pmd/RuleViolationTest.java,extremely high
Extract Method,pmd,src,net,sourceforge,pmd,PMD.java,extremely high
Rename Method,pmd,regress,test,net,sourceforge,pmd/ReportTest.java,extremely high
Inline Method,pmd,src,net,sourceforge,pmd,Report.java,extremely high
Inline Method,pmd,src,net,sourceforge,pmd,Report.java,extremely high
Rename Parameter,pmd,src,net,sourceforge,pmd,PMD.java,extremely high
Extract Variable,pmd,src,net,sourceforge,pmd,UnnecessaryConversionTemporaryRule.java,extremely high
Rename Parameter,pmd,src,net,sourceforge,pmd,PMD.java,extremely high
Rename Variable,pmd,regress,test,net,sourceforge,pmd/FunctionalTest.java,extremely high
Move Class,pmd,src,net,sourceforge,pmd,PMDTask.java,extremely high
Extract Variable,pmd,regress,test,net,sourceforge,pmd/ReportTest.java,extremely high
Extract Superclass,pmd,src,net,sourceforge,pmd,ast/ASTMethodDeclaration.java,low
Extract Method,pmd,src,net,sourceforge,pmd,PMD.java,extremely high
Move Method,pmd,regress,test,net,sourceforge,pmd/FunctionalTest.java,extremely high
Move Method,pmd,regress,test,net,sourceforge,pmd/FunctionalTest.java,extremely high
Move Method,pmd,regress,test,net,sourceforge,pmd/FunctionalTest.java,extremely high
Move Method,pmd,regress,test,net,sourceforge,pmd/FunctionalTest.java,extremely high
Move Method,pmd,regress,test,net,sourceforge,pmd/FunctionalTest.java,extremely high
Move Method,pmd,regress,test,net,sourceforge,pmd/FunctionalTest.java,extremely high
Move Method,pmd,regress,test,net,sourceforge,pmd/FunctionalTest.java,extremely high
Move Method,pmd,regress,test,net,sourceforge,pmd/FunctionalTest.java,extremely high
Move Method,pmd,regress,test,net,sourceforge,pmd/FunctionalTest.java,extremely high
Move Method,pmd,regress,test,net,sourceforge,pmd/FunctionalTest.java,extremely high
Move Class,pmd,src,net,sourceforge,pmd,Report.java,extremely high
Extract And Move Method,pmd,src,net,sourceforge,pmd,rules/design/UseSingletonRule.java,extremely high
Extract And Move Method,pmd,src,net,sourceforge,pmd,rules/DontCreateThreadsRule.java,extremely high
Extract And Move Method,pmd,src,net,sourceforge,pmd,rules/DontCreateTimersRule.java,extremely high
Extract And Move Method,pmd,src,net,sourceforge,pmd,rules/EmptyIfStmtRule.java,extremely high
Extract And Move Method,pmd,src,net,sourceforge,pmd,rules/IfElseStmtsMustUseBracesRule.java,extremely high
Extract And Move Method,pmd,src,net,sourceforge,pmd,rules/SystemOutRule.java,extremely high
Extract And Move Method,pmd,src,net,sourceforge,pmd,rules/SystemPropsRule.java,extremely high
Extract And Move Method,pmd,src,net,sourceforge,pmd,rules/UnnecessaryConversionTemporaryRule.java,extremely high
Extract And Move Method,pmd,src,net,sourceforge,pmd,rules/EmptyCatchBlockRule.java,extremely high
Extract And Move Method,pmd,src,net,sourceforge,pmd,rules/EmptyWhileStmtRule.java,extremely high
Extract And Move Method,pmd,src,net,sourceforge,pmd,rules/UnusedPrivateInstanceVariableRule.java,extremely high
Extract And Move Method,pmd,src,net,sourceforge,pmd,rules/UnusedLocalVariableRule.java,extremely high
Rename Variable,pmd,src,net,sourceforge,pmd,reports/Report.java,extremely high
Rename Variable,pmd,src,net,sourceforge,pmd,reports/Report.java,extremely high
Rename Attribute,pmd,src,net,sourceforge,pmd,reports/Report.java,extremely high
Parameterize Variable,pmd,src,net,sourceforge,pmd,PMD.java,extremely high
Rename Method,pmd,src,net,sourceforge,pmd,AbstractRule.java,extremely high
Rename Method,pmd,src,net,sourceforge,pmd,rules/DontCreateThreadsRule.java,extremely high
Rename Method,pmd,src,net,sourceforge,pmd,rules/DontCreateTimersRule.java,extremely high
Rename Method,pmd,src,net,sourceforge,pmd,rules/IfElseStmtsMustUseBracesRule.java,extremely high
Rename Method,pmd,src,net,sourceforge,pmd,rules/SystemOutRule.java,extremely high
Rename Method,pmd,src,net,sourceforge,pmd,rules/SystemPropsRule.java,extremely high
Rename Method,pmd,src,net,sourceforge,pmd,rules/UnnecessaryConversionTemporaryRule.java,extremely high
Rename Method,pmd,src,net,sourceforge,pmd,rules/design/UseSingletonRule.java,extremely high
Rename Method,pmd,regress,test,net,sourceforge,pmd/AbstractRuleTest.java,extremely high
Rename Method,pmd,regress,test,net,sourceforge,pmd/MockRule.java,extremely high
Rename Method,pmd,regress,test,net,sourceforge,pmd/MockRule.java,extremely high
Rename Method,pmd,src,net,sourceforge,pmd,AbstractRule.java,extremely high
Rename Parameter,pmd,src,net,sourceforge,pmd,AbstractRule.java,extremely high
Rename Parameter,pmd,src,net,sourceforge,pmd,PMD.java,extremely high
Rename Variable,pmd,src,net,sourceforge,pmd,PMD.java,extremely high
Rename Attribute,pmd,src,net,sourceforge,pmd,ant/PMDTask.java,extremely high
Rename Method,pmd,src,net,sourceforge,pmd,ant/PMDTask.java,extremely high
Rename Parameter,pmd,src,net,sourceforge,pmd,ant/PMDTask.java,extremely high
Extract Subclass,pmd,src,net,sourceforge,pmd,reports/Report.java,extremely high
Push Down Attribute,pmd,src,net,sourceforge,pmd,reports/Report.java,extremely high
Push Down Method,pmd,src,net,sourceforge,pmd,reports/Report.java,extremely high
Push Down Method,pmd,src,net,sourceforge,pmd,reports/Report.java,extremely high
Push Down Method,pmd,src,net,sourceforge,pmd,reports/Report.java,extremely high
Push Down Method,pmd,src,net,sourceforge,pmd,reports/Report.java,extremely high
Push Down Method,pmd,src,net,sourceforge,pmd,reports/Report.java,extremely high
Push Down Method,pmd,src,net,sourceforge,pmd,reports/Report.java,extremely high
Push Down Method,pmd,src,net,sourceforge,pmd,reports/Report.java,extremely high
Inline Method,pmd,src,net,sourceforge,pmd,PMD.java,extremely high
Rename Attribute,pmd,src,net,sourceforge,pmd,RuleContext.java,extremely high
Rename Method,pmd,src,net,sourceforge,pmd,RuleContext.java,extremely high
Rename Method,pmd,src,net,sourceforge,pmd,RuleContext.java,extremely high
Inline Method,pmd,src,net,sourceforge,pmd,PMD.java,extremely high
Extract Method,pmd,src,net,sourceforge,pmd,ant/PMDTask.java,extremely high
Rename Method,pmd,src,net,sourceforge,pmd,ant/PMDTask.java,extremely high
Rename Parameter,pmd,src,net,sourceforge,pmd,ant/PMDTask.java,extremely high
Rename Variable,pmd,src,net,sourceforge,pmd,ant/PMDTask.java,extremely high
Move Class,pmd,src,net,sourceforge,pmd,rules/DontCreateThreadsRule.java,extremely high
Move Class,pmd,src,net,sourceforge,pmd,rules/DontCreateTimersRule.java,extremely high
Move Class,pmd,src,net,sourceforge,pmd,rules/SystemOutRule.java,extremely high
Move Class,pmd,src,net,sourceforge,pmd,rules/SystemPropsRule.java,extremely high
Extract Class,pmd,src,net,sourceforge,pmd,rules/OverrideBothEqualsAndHashcodeRule.java,extremely high
Move Attribute,pmd,src,net,sourceforge,pmd,rules/OverrideBothEqualsAndHashcodeRule.java,extremely high
Move Attribute,pmd,src,net,sourceforge,pmd,rules/OverrideBothEqualsAndHashcodeRule.java,extremely high
Move And Rename Class,pmd,src,net,sourceforge,pmd,reports/HTMLReport.java,extremely high
Rename Variable,pmd,src,net,sourceforge,pmd,ant/PMDTask.java,extremely high
Inline Variable,pmd-jedit,src,net,sourceforge,pmd,jedit/PMDJEditPlugin.java,extremely high
Rename Class,pmd,test-data,OverrideBothEqualsAndHashcode4.java,,,,extremely high
Rename Method,pmd,regress,test,net,sourceforge,pmd/ReportTest.java,low
Rename Method,pmd,test-data,ContainsSystemGetProps.java,,,,extremely high
Rename Variable,pmd-jbuilder,src,net,sourceforge,pmd,jbuilder/RuleSetPropertyPage.java,medium
Rename Variable,pmd-jbuilder,src,net,sourceforge,pmd,jbuilder/RuleSetPropertyPage.java,medium
Extract Method,pmd-jbuilder,src,net,sourceforge,pmd,jbuilder/RuleSetPropertyPage.java,medium
Extract Method,pmd-jbuilder,src,net,sourceforge,pmd,jbuilder/RuleSetPropertyPage.java,medium
Extract And Move Method,pmd,src,net,sourceforge,pmd,ant/PMDTask.java,extremely high
Move Method,pmd,src,net,sourceforge,pmd,ant/PMDTask.java,extremely high
Rename Method,pmd,src,net,sourceforge,pmd,RuleSetFactory.java,extremely high
Rename Variable,pmd,src,net,sourceforge,pmd,RuleSetFactory.java,extremely high
Inline Method,pmd,src,net,sourceforge,pmd,Report.java,extremely high
Rename Method,pmd,regress,test,net,sourceforge,pmd/TypeSetTest.java,extremely high
Rename Attribute,pmd,src,net,sourceforge,pmd,TypeSet.java,extremely high
Rename Method,pmd,regress,test,net,sourceforge,pmd/TypeSetTest.java,extremely high
Rename Method,pmd,regress,test,net,sourceforge,pmd/TypeSetTest.java,extremely high
Rename Parameter,pmd,src,net,sourceforge,pmd,TypeSet.java,extremely high
Extract Method,pmd,src,net,sourceforge,pmd,rules/DuplicateImportsRule.java,extremely high
Rename Attribute,pmd,src,net,sourceforge,pmd,rules/DuplicateImportsRule.java,extremely high
Rename Attribute,pmd,src,net,sourceforge,pmd,rules/UnusedLocalVariableRule.java,extremely high
Rename Variable,pmd,src,net,sourceforge,pmd,rules/UnusedLocalVariableRule.java,extremely high
Rename Method,pmd-jbuilder,src,net,sourceforge,pmd,jbuilder/PMDOpenTool.java,medium
Rename Method,pmd,regress,test,net,sourceforge,pmd/rules/UnusedPrivateInstanceVariableRuleTest.java,extremely high
Rename Method,pmd,regress,test,net,sourceforge,pmd/rules/UnusedPrivateInstanceVariableRuleTest.java,extremely high
Rename Method,pmd,regress,test,net,sourceforge,pmd/rules/UnusedPrivateInstanceVariableRuleTest.java,extremely high
Rename Method,pmd,regress,test,net,sourceforge,pmd/rules/UnusedPrivateInstanceVariableRuleTest.java,extremely high
Rename Method,pmd,regress,test,net,sourceforge,pmd/rules/UnusedPrivateInstanceVariableRuleTest.java,extremely high
Rename Method,pmd,regress,test,net,sourceforge,pmd/rules/UnusedPrivateInstanceVariableRuleTest.java,extremely high
Rename Method,pmd,regress,test,net,sourceforge,pmd/rules/UnusedPrivateInstanceVariableRuleTest.java,extremely high
Rename Method,pmd,regress,test,net,sourceforge,pmd/rules/UnusedPrivateInstanceVariableRuleTest.java,extremely high
Rename Attribute,pmd,src,net,sourceforge,pmd,rules/UnusedPrivateInstanceVariableRule.java,extremely high
Rename Method,pmd,src,net,sourceforge,pmd,rules/UnusedPrivateInstanceVariableRule.java,extremely high
Rename Attribute,pmd-jedit,src,net,sourceforge,pmd,jedit/SelectedRuleSetsMap.java,extremely high
Rename Method,pmd-jedit,src,net,sourceforge,pmd,jedit/SelectedRuleSetsMap.java,extremely high
Rename Variable,pmd-jedit,src,net,sourceforge,pmd,jedit/PMDOptionPane.java,extremely high
Rename Variable,pmd-jedit,src,net,sourceforge,pmd,jedit/SelectedRuleSetsMap.java,extremely high
Rename Variable,pmd-jedit,src,net,sourceforge,pmd,jedit/SelectedRuleSetsMap.java,extremely high
Pull Up Method,pmd,src,net,sourceforge,pmd,rules/ForLoopsMustUseBracesRule.java,extremely high
Pull Up Method,pmd,src,net,sourceforge,pmd,rules/IfElseStmtsMustUseBracesRule.java,extremely high
Pull Up Method,pmd,src,net,sourceforge,pmd,rules/WhileLoopsMustUseBracesRule.java,extremely high
Rename Class,pmd-jbuilder,src,net,sourceforge,pmd,jbuilder/RuleSetPropertyGroup.java,medium
Rename Class,pmd-jbuilder,src,net,sourceforge,pmd,jbuilder/RuleSetPropertyPage.java,medium
Rename Method,pmd,regress,test,net,sourceforge,pmd/rules/UnusedLocalVariableTest.java,extremely high
Rename Method,pmd,regress,test,net,sourceforge,pmd/rules/UnusedLocalVariableTest.java,extremely high
Rename Method,pmd,regress,test,net,sourceforge,pmd/rules/UnusedLocalVariableTest.java,extremely high
Rename Method,pmd,regress,test,net,sourceforge,pmd/rules/UnusedLocalVariableTest.java,extremely high
Rename Method,pmd,regress,test,net,sourceforge,pmd/rules/UnusedLocalVariableTest.java,extremely high
Rename Method,pmd,regress,test,net,sourceforge,pmd/rules/UnusedLocalVariableTest.java,extremely high
Rename Method,pmd,regress,test,net,sourceforge,pmd/rules/UnusedLocalVariableTest.java,extremely high
Rename Method,pmd,regress,test,net,sourceforge,pmd/rules/UnusedLocalVariableTest.java,extremely high
Rename Method,pmd,regress,test,net,sourceforge,pmd/rules/UnusedLocalVariableTest.java,extremely high
Rename Method,pmd,regress,test,net,sourceforge,pmd/rules/UnusedLocalVariableTest.java,extremely high
Rename Method,pmd,regress,test,net,sourceforge,pmd/rules/UnusedLocalVariableTest.java,extremely high
Rename Method,pmd,regress,test,net,sourceforge,pmd/rules/UnusedLocalVariableTest.java,extremely high
Rename Method,pmd,regress,test,net,sourceforge,pmd/rules/UnusedLocalVariableTest.java,extremely high
Move Class,pmd-jbuilder,src,net,sourceforge,pmd,jbuilder/ConfigureRuleSetPropertyPage.java,medium
Rename Attribute,pmd-jbuilder,src,net,sourceforge,pmd,jbuilder/RuleSetProperty.java,medium
Rename Method,pmd-jbuilder,src,net,sourceforge,pmd,jbuilder/RuleSetProperty.java,medium
Rename Attribute,pmd-jbuilder,src,net,sourceforge,pmd,jbuilder/RuleSetProperty.java,medium
Rename Attribute,pmd-jbuilder,src,net,sourceforge,pmd,jbuilder/RuleSetProperty.java,medium
Replace Variable With Attribute,pmd,src,net,sourceforge,pmd,rules/UnusedLocalVariableRule.java,extremely high
Replace Variable With Attribute,pmd,src,net,sourceforge,pmd,rules/UnusedLocalVariableRule.java,extremely high
Extract Method,pmd-jedit,src,net,sourceforge,pmd,jedit/PMDJEditPlugin.java,extremely high
Extract Method,pmd-jedit,src,net,sourceforge,pmd,jedit/PMDJEditPlugin.java,extremely high
Move Source Folder,pmd,regress,,,,,medium
Replace Variable With Attribute,pmd,src,net,sourceforge,pmd,CPD.java,extremely high
Extract Variable,pmd,src,net,sourceforge,pmd,rules/UnusedFormalParameterRule.java,medium
Extract Variable,pmd,src,net,sourceforge,pmd,rules/UnusedFormalParameterRule.java,medium
Rename Variable,pmd,src,net,sourceforge,pmd,rules/UnusedFormalParameterRule.java,extremely high
Extract Variable,pmd,src,net,sourceforge,pmd,cpd/CPD.java,extremely high
Extract Method,pmd,regress,test,net,sourceforge,pmd/cpd/OccurrencesTest.java,extremely high
Rename Class,pmd,src,net,sourceforge,pmd,cpd/TokenSet.java,extremely high
Rename Class,pmd,regress,test,net,sourceforge,pmd/cpd/TokenSetTest.java,extremely high
Extract Class,pmd-jbuilder,src,net,sourceforge,pmd,jbuilder/ActiveRuleSetPropertyGroup.java,medium
Extract Variable,pmd-jbuilder,src,net,sourceforge,pmd,jbuilder/PMDOpenTool.java,medium
Extract Variable,pmd-jbuilder,src,net,sourceforge,pmd,jbuilder/PMDOpenTool.java,medium
Move Attribute,pmd-jbuilder,src,net,sourceforge,pmd,jbuilder/ActiveRuleSetPropertyGroup.java,medium
Move Attribute,pmd-jbuilder,src,net,sourceforge,pmd,jbuilder/ConfigureRuleSetPropertyPage.java,medium
Move Attribute,pmd-jbuilder,src,net,sourceforge,pmd,jbuilder/RuleSetProperty.java,medium
Move Attribute,pmd-jbuilder,src,net,sourceforge,pmd,jbuilder/ActiveRuleSetPropertyGroup.java,medium
Move Attribute,pmd-jbuilder,src,net,sourceforge,pmd,jbuilder/ActiveRuleSetPropertyGroup.java,medium
Extract Class,pmd,src,net,sourceforge,pmd,cpd/Occurrences.java,extremely high
Extract Method,pmd,src,net,sourceforge,pmd,cpd/CPD.java,extremely high
Inline Variable,pmd,regress,test,net,sourceforge,pmd/cpd/GSTTest.java,extremely high
Move Method,pmd,src,net,sourceforge,pmd,cpd/Occurrences.java,extremely high
Move Method,pmd,src,net,sourceforge,pmd,cpd/Occurrences.java,extremely high
Rename Method,pmd,src,net,sourceforge,pmd,cpd/Occurrences.java,extremely high
Rename Variable,pmd,regress,test,net,sourceforge,pmd/cpd/GSTTest.java,extremely high
Rename Variable,pmd,regress,test,net,sourceforge,pmd/cpd/CPDTest.java,extremely high
Rename Attribute,pmd,src,net,sourceforge,pmd,cpd/Occurrence.java,extremely high
Rename Parameter,pmd,src,net,sourceforge,pmd,cpd/Occurrence.java,extremely high
Rename Parameter,pmd,src,net,sourceforge,pmd,cpd/Occurrences.java,extremely high
Rename Parameter,pmd,src,net,sourceforge,pmd,cpd/Results.java,extremely high
Rename Parameter,pmd,src,net,sourceforge,pmd,cpd/TokenList.java,extremely high
Rename Variable,pmd,regress,test,net,sourceforge,pmd/cpd/GSTTest.java,extremely high
Rename Variable,pmd,src,net,sourceforge,pmd,cpd/GST.java,extremely high
Rename Variable,pmd,src,net,sourceforge,pmd,cpd/GST.java,extremely high
Rename Variable,pmd,regress,test,net,sourceforge,pmd/cpd/CPDTest.java,extremely high
Rename Variable,pmd,regress,test,net,sourceforge,pmd/cpd/CPDTest.java,extremely high
Rename Variable,pmd,regress,test,net,sourceforge,pmd/cpd/OccurrencesTest.java,extremely high
Rename Variable,pmd,src,net,sourceforge,pmd,cpd/Occurrences.java,extremely high
Rename Method,pmd,src,net,sourceforge,pmd,cpd/Occurrences.java,extremely high
Rename Variable,pmd,src,net,sourceforge,pmd,cpd/GST.java,extremely high
Rename Variable,pmd,src,net,sourceforge,pmd,cpd/GST.java,extremely high
Rename Method,pmd,src,net,sourceforge,pmd,cpd/Occurrences.java,extremely high
Rename Attribute,pmd,src,net,sourceforge,pmd,cpd/Occurrences.java,extremely high
Rename Attribute,pmd,src,net,sourceforge,pmd,cpd/Occurrences.java,extremely high
Rename Attribute,pmd,src,net,sourceforge,pmd,cpd/TokenSets.java,extremely high
Inline Method,pmd-jbuilder,src,net,sourceforge,pmd,jbuilder/ImportedRuleSetPropertyGroup.java,medium
Extract Method,pmd,src,net,sourceforge,pmd,cpd/GST.java,extremely high
Rename Attribute,pmd,src,net,sourceforge,pmd,cpd/Results.java,extremely high
Rename Attribute,pmd,src,net,sourceforge,pmd,cpd/Results.java,extremely high
Rename Attribute,pmd-jbuilder,src,net,sourceforge,pmd,jbuilder/PMDOpenTool.java,medium
Rename Attribute,pmd-jbuilder,src,net,sourceforge,pmd,jbuilder/PMDOpenTool.java,medium
Rename Attribute,pmd-jbuilder,src,net,sourceforge,pmd,jbuilder/PMDOpenTool.java,medium
Rename Attribute,pmd-jedit,src,net,sourceforge,pmd,jedit/PMDOptionPane.java,extremely high
Rename Attribute,pmd-jbuilder,src,net,sourceforge,pmd,jbuilder/AcceleratorPropertyPage.java,medium
Extract Method,pmd-jbuilder,src,net,sourceforge,pmd,jbuilder/PMDOpenTool.java,medium
Inline Variable,pmd-jedit,src,net,sourceforge,pmd,jedit/PMDJEditPlugin.java,extremely high
Inline Variable,pmd-jedit,src,net,sourceforge,pmd,jedit/PMDJEditPlugin.java,extremely high
Move And Rename Class,pmd,src,net,sourceforge,pmd,cpd/CPD.java,extremely high
Move And Rename Class,pmd,src,net,sourceforge,pmd,cpd/CPD.java,extremely high
Move And Rename Class,pmd,src,net,sourceforge,pmd,cpd/CPD.java,extremely high
Rename Method,pmd,src,net,sourceforge,pmd,cpd/CPD.java,extremely high
Extract Method,pmd,src,net,sourceforge,pmd,cpd/CPD.java,extremely high
Rename Attribute,pmd,src,net,sourceforge,pmd,cpd/GUI.java,extremely high
Rename Attribute,pmd,src,net,sourceforge,pmd,cpd/GUI.java,extremely high
Rename Variable,pmd,src,net,sourceforge,pmd,cpd/GUI.java,extremely high
Extract Variable,pmd,src,net,sourceforge,pmd,cpd/GUI.java,extremely high
Extract Method,pmd,src,net,sourceforge,pmd,cpd/GUI.java,extremely high
Pull Up Attribute,pmd,src,net,sourceforge,pmd,cpd/Occurrences.java,extremely high
Pull Up Attribute,pmd,src,net,sourceforge,pmd,cpd/Results.java,extremely high
Pull Up Attribute,pmd,src,net,sourceforge,pmd,cpd/Occurrences.java,extremely high
Pull Up Attribute,pmd,src,net,sourceforge,pmd,cpd/Results.java,extremely high
Pull Up Method,pmd,src,net,sourceforge,pmd,cpd/Occurrences.java,extremely high
Pull Up Method,pmd,src,net,sourceforge,pmd,cpd/Results.java,extremely high
Pull Up Method,pmd,src,net,sourceforge,pmd,cpd/Occurrences.java,extremely high
Pull Up Method,pmd,src,net,sourceforge,pmd,cpd/Results.java,extremely high
Pull Up Method,pmd,src,net,sourceforge,pmd,cpd/Occurrences.java,extremely high
Pull Up Method,pmd,src,net,sourceforge,pmd,cpd/Results.java,extremely high
Rename Parameter,pmd,src,net,sourceforge,pmd,cpd/GUI.java,extremely high
Pull Up Method,pmd,src,net,sourceforge,pmd,rules/UnusedPrivateInstanceVariableRule.java,extremely high
Extract And Move Method,pmd,src,net,sourceforge,pmd,rules/UnusedPrivateInstanceVariableRule.java,extremely high
Extract And Move Method,pmd,src,net,sourceforge,pmd,rules/UnusedLocalVariableRule.java,extremely high
Rename Parameter,pmd-jbuilder,src,net,sourceforge,pmd,jbuilder/PMDOpenTool.java,medium
Rename Method,pmd,regress,test,net,sourceforge,pmd/cpd/OccurrencesTest.java,extremely high
Rename Class,pmd-rx,src,net,sourceforge,pmd,rx/facts/RuleViolation.java,low
Pull Up Method,pmd,src,net,sourceforge,pmd,cpd/Occurrences.java,extremely high
Extract Method,pmd,src,net,sourceforge,pmd,stat/StatisticalRule.java,low
Rename Variable,pmd,src,net,sourceforge,pmd,stat/StatisticalRule.java,low
Rename Variable,pmd,src,net,sourceforge,pmd,stat/StatisticalRule.java,low
Rename Attribute,pmd,src,net,sourceforge,pmd,rules/UnusedPrivateInstanceVariableRule.java,extremely high
Rename Variable,pmd,src,net,sourceforge,pmd,rules/UnusedPrivateInstanceVariableRule.java,extremely high
Rename Attribute,pmd,src,net,sourceforge,pmd,cpd/GUI.java,extremely high
Extract Variable,pmd,src,net,sourceforge,pmd,cpd/GUI.java,extremely high
Move Class,pmd-jbuilder,src,net,sourceforge,pmd,jbuilder/ConfigureRuleSetPropertyPage.java,medium
Rename Method,pmd,regress,test,net,sourceforge,pmd/RuleSetFactoryTest.java,extremely high
Rename Method,pmd,regress,test,net,sourceforge,pmd/RuleSetFactoryTest.java,extremely high
Extract Method,pmd,src,net,sourceforge,pmd,cpd/GUI.java,low
Extract Method,pmd,src,net,sourceforge,pmd,cpd/GUI.java,low
Extract Method,pmd,src,net,sourceforge,pmd,cpd/GUI.java,low
Rename Variable,pmd,src,net,sourceforge,pmd,cpd/GUI.java,low
Rename Variable,pmd,src,net,sourceforge,pmd,cpd/GUI.java,low
Move Class,pmd-dcpd,src,net,sourceforge,pmd,dcpd/TSSWrapper.java,extremely high
Move Class,pmd-dcpd,src,net,sourceforge,pmd,dcpd/Test.java,extremely high
Move Class,pmd,src,net,sourceforge,pmd,cpd/CPD.java,extremely high
Move Method,pmd,src,net,sourceforge,pmd,cpd/CPD.java,extremely high
Inline Method,pmd-dcpd,src,net,sourceforge,pmd,dcpd/Test.java,extremely high
Inline Method,pmd-dcpd,src,net,sourceforge,pmd,dcpd/Test.java,extremely high
Rename Class,pmd-dcpd,src,net,sourceforge,pmd,dcpd/TSSWrapper.java,extremely high
Rename Parameter,pmd-dcpd,src,net,sourceforge,pmd,dcpd/DCPD.java,extremely high
Rename Attribute,pmd,regress,test,net,sourceforge,pmd/cpd/JavaTokensTokenizerTest.java,low
Extract And Move Method,pmd-dcpd,src,net,sourceforge,pmd,dcpd/JobAddedListener.java,extremely high
Move Class,pmd,src,net,sourceforge,pmd,rules/DuplicateImportsRule.java,extremely high
Rename Attribute,pmd-dcpd,src,net,sourceforge,pmd,dcpd/TokenSetsWrapper.java,extremely high
Rename Method,pmd-dcpd,src,net,sourceforge,pmd,dcpd/DCPD.java,extremely high
Rename Variable,pmd-dcpd,src,net,sourceforge,pmd,dcpd/DCPDWorker.java,extremely high
Rename Variable,pmd-dcpd,src,net,sourceforge,pmd,dcpd/DCPDWorker.java,extremely high
Extract And Move Method,pmd,src,net,sourceforge,pmd,PMD.java,high
Extract Method,pmd,src,net,sourceforge,pmd,swingui/PMDViewer.java,high
Move Attribute,pmd,src,net,sourceforge,pmd,swingui/DirectoryTree.java,high
Move Class,pmd,src,net,sourceforge,pmd,swingui/SourceFileList.java,high
Rename Class,pmd,src,net,sourceforge,pmd,swingui/ResultsEditorPane.java,high
Rename Method,pmd,src,net,sourceforge,pmd,swingui/DirectoryTree.java,high
Rename Parameter,pmd,src,net,sourceforge,pmd,swingui/MessageDialog.java,high
Rename Variable,pmd,src,net,sourceforge,pmd,swingui/PMDViewer.java,high
Rename Variable,pmd,src,net,sourceforge,pmd,swingui/PMDViewer.java,high
Extract Variable,pmd,src,net,sourceforge,pmd,swingui/ResultsViewer.java,high
Rename Method,pmd,src,net,sourceforge,pmd,swingui/JobThread.java,high
Replace Variable With Attribute,pmd,src,net,sourceforge,pmd,swingui/MessageDialog.java,high
Rename Method,pmd,src,net,sourceforge,pmd,stat/StatisticalRule.java,low
Extract Method,pmd-dcpd,src,net,sourceforge,pmd,dcpd/DGST.java,extremely high
Extract Variable,pmd-dcpd,src,net,sourceforge,pmd,dcpd/DCPDWorker.java,extremely high
Extract Method,pmd-dcpd,src,net,sourceforge,pmd,dcpd/DCPDWorker.java,extremely high
Extract Method,pmd-dcpd,src,net,sourceforge,pmd,dcpd/DGST.java,extremely high
Inline Variable,pmd-dcpd,src,net,sourceforge,pmd,dcpd/DGST.java,extremely high
Rename Parameter,pmd-dcpd,src,net,sourceforge,pmd,dcpd/DGST.java,extremely high
Extract Method,pmd,src,net,sourceforge,pmd,swingui/PMDViewer.java,high
Extract Method,pmd,src,net,sourceforge,pmd,swingui/PMDViewer.java,high
Extract Method,pmd,src,net,sourceforge,pmd,swingui/PMDViewer.java,high
Extract Method,pmd,src,net,sourceforge,pmd,swingui/PMDViewer.java,high
Extract Method,pmd,src,net,sourceforge,pmd,swingui/PMDViewer.java,high
Extract Method,pmd,src,net,sourceforge,pmd,swingui/PMDViewer.java,high
Extract Method,pmd,src,net,sourceforge,pmd,swingui/PMDViewer.java,high
Extract Method,pmd,src,net,sourceforge,pmd,swingui/PMDViewer.java,high
Parameterize Variable,pmd,src,net,sourceforge,pmd,swingui/PMDViewer.java,high
Rename Variable,pmd,src,net,sourceforge,pmd,swingui/PMDViewer.java,high
Extract Method,pmd-jbuilder,src,net,sourceforge,pmd,jbuilder/PMDOpenTool.java,medium
Extract Method,pmd-jbuilder,src,net,sourceforge,pmd,jbuilder/PMDOpenTool.java,medium
Parameterize Variable,pmd-jbuilder,src,net,sourceforge,pmd,jbuilder/PMDOpenTool.java,medium
Parameterize Variable,pmd-jbuilder,src,net,sourceforge,pmd,jbuilder/PMDOpenTool.java,medium
Move Attribute,pmd,src,net,sourceforge,pmd,RuleSetReader.java,high
Extract Method,pmd-dcpd,src,net,sourceforge,pmd,dcpd/DGST.java,extremely high
Parameterize Variable,pmd-dcpd,src,net,sourceforge,pmd,dcpd/DGST.java,extremely high
Rename Parameter,pmd-dcpd,src,net,sourceforge,pmd,dcpd/TileWrapper.java,extremely high
Rename Variable,pmd-dcpd,src,net,sourceforge,pmd,dcpd/DGST.java,extremely high
Rename Method,pmd,src,net,sourceforge,pmd,swingui/MessageDialog.java,high
Rename Variable,pmd,src,net,sourceforge,pmd,swingui/MessageDialog.java,high
Extract Class,pmd-dcpd,src,net,sourceforge,pmd,dcpd/DCPDWorker.java,extremely high
