RefactoringType,FilePath,AuthorName,AuthorGroup,L1,L2,L3,L4,L5,L6
Inline Variable,engine/src/test/java/org/hibernate/validator/test/internal/engine/messageinterpolation/MessageInterpolatorContextTest.java,Gunnar Morling,extremely high,engine,src,test,java,org,hibernate/validator/test/internal/engine/messageinterpolation/MessageInterpolatorContextTest.java
Rename Method,engine/src/test/java/org/hibernate/validator/test/internal/engine/messageinterpolation/MessageInterpolatorContextTest.java,Gunnar Morling,extremely high,engine,src,test,java,org,hibernate/validator/test/internal/engine/messageinterpolation/MessageInterpolatorContextTest.java
Inline Variable,engine/src/main/java/org/hibernate/validator/internal/engine/ValidatorImpl.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/engine/ValidatorImpl.java
Extract Method,engine/src/main/java/org/hibernate/validator/internal/engine/ValidatorImpl.java,Hardy Ferentschik,extremely high,engine,src,main,java,org,hibernate/validator/internal/engine/ValidatorImpl.java
Extract Method,engine/src/main/java/org/hibernate/validator/internal/engine/ValidatorImpl.java,Hardy Ferentschik,extremely high,engine,src,main,java,org,hibernate/validator/internal/engine/ValidatorImpl.java
Extract Method,engine/src/main/java/org/hibernate/validator/internal/engine/ValidatorImpl.java,Hardy Ferentschik,extremely high,engine,src,main,java,org,hibernate/validator/internal/engine/ValidatorImpl.java
Rename Class,engine/src/main/java/org/hibernate/validator/internal/metadata/aggregated/ParameterListMetaData.java,Hardy Ferentschik,extremely high,engine,src,main,java,org,hibernate/validator/internal/metadata/aggregated/ParameterListMetaData.java
Rename Method,engine/src/main/java/org/hibernate/validator/internal/metadata/aggregated/ExecutableMetaData.java,Hardy Ferentschik,extremely high,engine,src,main,java,org,hibernate/validator/internal/metadata/aggregated/ExecutableMetaData.java
Rename Variable,engine/src/main/java/org/hibernate/validator/internal/engine/ValidatorImpl.java,Hardy Ferentschik,extremely high,engine,src,main,java,org,hibernate/validator/internal/engine/ValidatorImpl.java
Rename Variable,engine/src/main/java/org/hibernate/validator/internal/metadata/aggregated/ExecutableMetaData.java,Hardy Ferentschik,extremely high,engine,src,main,java,org,hibernate/validator/internal/metadata/aggregated/ExecutableMetaData.java
Extract Variable,engine/src/main/java/org/hibernate/validator/internal/engine/ValidatorImpl.java,Hardy Ferentschik,extremely high,engine,src,main,java,org,hibernate/validator/internal/engine/ValidatorImpl.java
Rename Method,engine/src/test/java/org/hibernate/validator/test/internal/engine/messageinterpolation/MessageInterpolatorContextTest.java,Gunnar Morling,extremely high,engine,src,test,java,org,hibernate/validator/test/internal/engine/messageinterpolation/MessageInterpolatorContextTest.java
Rename Method,engine/src/test/java/org/hibernate/validator/test/internal/engine/messageinterpolation/MessageInterpolatorContextTest.java,Gunnar Morling,extremely high,engine,src,test,java,org,hibernate/validator/test/internal/engine/messageinterpolation/MessageInterpolatorContextTest.java
Rename Variable,engine/src/test/java/org/hibernate/validator/testutil/ConstraintViolationAssert.java,Gunnar Morling,extremely high,engine,src,test,java,org,hibernate/validator/testutil/ConstraintViolationAssert.java
Inline Method,engine/src/main/java/org/hibernate/validator/internal/cdi/ValidationExtension.java,Hardy Ferentschik,extremely high,engine,src,main,java,org,hibernate/validator/internal/cdi/ValidationExtension.java
Inline Method,engine/src/main/java/org/hibernate/validator/internal/cdi/ValidationExtension.java,Hardy Ferentschik,extremely high,engine,src,main,java,org,hibernate/validator/internal/cdi/ValidationExtension.java
Rename Variable,engine/src/test/java/org/hibernate/validator/test/internal/cdi/ValidationExtensionTest.java,Hardy Ferentschik,extremely high,engine,src,test,java,org,hibernate/validator/test/internal/cdi/ValidationExtensionTest.java
Inline Method,engine/src/main/java/org/hibernate/validator/internal/xml/ValidationXmlParser.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/xml/ValidationXmlParser.java
Rename Parameter,engine/src/main/java/org/hibernate/validator/internal/xml/ValidationXmlParser.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/xml/ValidationXmlParser.java
Rename Method,engine/src/test/java/org/hibernate/validator/test/constraints/ConstraintValidatorContextImplTest.java,Gunnar Morling,extremely high,engine,src,test,java,org,hibernate/validator/test/constraints/ConstraintValidatorContextImplTest.java
Rename Variable,engine/src/test/java/org/hibernate/validator/test/internal/engine/messageinterpolation/MessageInterpolatorContextTest.java,Gunnar Morling,extremely high,engine,src,test,java,org,hibernate/validator/test/internal/engine/messageinterpolation/MessageInterpolatorContextTest.java
Extract Variable,engine/src/main/java/org/hibernate/validator/internal/metadata/aggregated/ExecutableMetaData.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/metadata/aggregated/ExecutableMetaData.java
Rename Attribute,engine/src/main/java/org/hibernate/validator/internal/metadata/aggregated/ExecutableMetaData.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/metadata/aggregated/ExecutableMetaData.java
Rename Parameter,engine/src/main/java/org/hibernate/validator/internal/metadata/aggregated/ExecutableMetaData.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/metadata/aggregated/ExecutableMetaData.java
Move Method,engine/src/main/java/org/hibernate/validator/internal/metadata/descriptor/ElementDescriptorImpl.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/metadata/descriptor/ElementDescriptorImpl.java
Rename Method,engine/src/main/java/org/hibernate/validator/internal/cdi/interceptor/ValidationInterceptor.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/cdi/interceptor/ValidationInterceptor.java
Rename Variable,engine/src/main/java/org/hibernate/validator/internal/cdi/interceptor/ValidationInterceptor.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/cdi/interceptor/ValidationInterceptor.java
Extract And Move Method,engine/src/main/java/org/hibernate/validator/internal/engine/path/PathImpl.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/engine/path/PathImpl.java
Extract And Move Method,engine/src/main/java/org/hibernate/validator/internal/engine/path/PathImpl.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/engine/path/PathImpl.java
Extract And Move Method,engine/src/main/java/org/hibernate/validator/internal/engine/path/PathImpl.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/engine/path/PathImpl.java
Extract And Move Method,engine/src/main/java/org/hibernate/validator/internal/engine/path/PathImpl.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/engine/path/PathImpl.java
Inline Method,engine/src/main/java/org/hibernate/validator/internal/engine/path/PathImpl.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/engine/path/PathImpl.java
Rename Method,engine/src/main/java/org/hibernate/validator/internal/engine/path/PathImpl.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/engine/path/PathImpl.java
Rename Class,engine/src/test/java/org/hibernate/validator/test/internal/engine/path/ElementDescriptorFromNodeTest.java,Gunnar Morling,extremely high,engine,src,test,java,org,hibernate/validator/test/internal/engine/path/ElementDescriptorFromNodeTest.java
Rename Method,engine/src/test/java/org/hibernate/validator/test/internal/engine/methodvalidation/MethodLevelValidationTest.java,Gunnar Morling,extremely high,engine,src,test,java,org,hibernate/validator/test/internal/engine/methodvalidation/MethodLevelValidationTest.java
Rename Method,engine/src/main/java/org/hibernate/validator/internal/engine/ValueContext.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/engine/ValueContext.java
Rename Method,engine/src/test/java/org/hibernate/validator/testutil/ConstraintViolationAssert.java,Gunnar Morling,extremely high,engine,src,test,java,org,hibernate/validator/testutil/ConstraintViolationAssert.java
Rename Variable,engine/src/test/java/org/hibernate/validator/test/internal/metadata/descriptor/MethodDescriptorTest.java,Gunnar Morling,extremely high,engine,src,test,java,org,hibernate/validator/test/internal/metadata/descriptor/MethodDescriptorTest.java
Pull Up Method,engine/src/main/java/org/hibernate/validator/internal/engine/MethodValidationContext.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/engine/MethodValidationContext.java
Pull Up Method,engine/src/main/java/org/hibernate/validator/internal/engine/MethodValidationContext.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/engine/MethodValidationContext.java
Extract And Move Method,engine/src/main/java/org/hibernate/validator/internal/engine/ValidationContext.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/engine/ValidationContext.java
Extract Variable,engine/src/test/java/org/hibernate/validator/test/internal/engine/methodvalidation/MethodLevelValidationTest.java,Gunnar Morling,extremely high,engine,src,test,java,org,hibernate/validator/test/internal/engine/methodvalidation/MethodLevelValidationTest.java
Extract Class,engine/src/main/java/org/hibernate/validator/internal/xml/XmlMappingParser.java,Hardy Ferentschik,extremely high,engine,src,main,java,org,hibernate/validator/internal/xml/XmlMappingParser.java
Extract Variable,engine/src/main/java/org/hibernate/validator/internal/metadata/provider/XmlMetaDataProvider.java,Hardy Ferentschik,extremely high,engine,src,main,java,org,hibernate/validator/internal/metadata/provider/XmlMetaDataProvider.java
Move Attribute,engine/src/main/java/org/hibernate/validator/internal/xml/XmlMappingParser.java,Hardy Ferentschik,extremely high,engine,src,main,java,org,hibernate/validator/internal/xml/XmlMappingParser.java
Move Attribute,engine/src/main/java/org/hibernate/validator/internal/xml/XmlMappingParser.java,Hardy Ferentschik,extremely high,engine,src,main,java,org,hibernate/validator/internal/xml/XmlMappingParser.java
Move Attribute,engine/src/main/java/org/hibernate/validator/internal/xml/XmlMappingParser.java,Hardy Ferentschik,extremely high,engine,src,main,java,org,hibernate/validator/internal/xml/XmlMappingParser.java
Move Attribute,engine/src/main/java/org/hibernate/validator/internal/xml/XmlMappingParser.java,Hardy Ferentschik,extremely high,engine,src,main,java,org,hibernate/validator/internal/xml/XmlMappingParser.java
Move Method,engine/src/main/java/org/hibernate/validator/internal/xml/XmlMappingParser.java,Hardy Ferentschik,extremely high,engine,src,main,java,org,hibernate/validator/internal/xml/XmlMappingParser.java
Move Method,engine/src/main/java/org/hibernate/validator/internal/xml/XmlMappingParser.java,Hardy Ferentschik,extremely high,engine,src,main,java,org,hibernate/validator/internal/xml/XmlMappingParser.java
Move Method,engine/src/main/java/org/hibernate/validator/internal/xml/XmlMappingParser.java,Hardy Ferentschik,extremely high,engine,src,main,java,org,hibernate/validator/internal/xml/XmlMappingParser.java
Move Method,engine/src/main/java/org/hibernate/validator/internal/xml/XmlMappingParser.java,Hardy Ferentschik,extremely high,engine,src,main,java,org,hibernate/validator/internal/xml/XmlMappingParser.java
Move Method,engine/src/main/java/org/hibernate/validator/internal/xml/XmlMappingParser.java,Hardy Ferentschik,extremely high,engine,src,main,java,org,hibernate/validator/internal/xml/XmlMappingParser.java
Move Method,engine/src/main/java/org/hibernate/validator/internal/xml/XmlMappingParser.java,Hardy Ferentschik,extremely high,engine,src,main,java,org,hibernate/validator/internal/xml/XmlMappingParser.java
Move Method,engine/src/main/java/org/hibernate/validator/internal/xml/XmlMappingParser.java,Hardy Ferentschik,extremely high,engine,src,main,java,org,hibernate/validator/internal/xml/XmlMappingParser.java
Move Method,engine/src/main/java/org/hibernate/validator/internal/xml/XmlMappingParser.java,Hardy Ferentschik,extremely high,engine,src,main,java,org,hibernate/validator/internal/xml/XmlMappingParser.java
Move Method,engine/src/main/java/org/hibernate/validator/internal/xml/XmlMappingParser.java,Hardy Ferentschik,extremely high,engine,src,main,java,org,hibernate/validator/internal/xml/XmlMappingParser.java
Rename Method,engine/src/main/java/org/hibernate/validator/internal/xml/XmlMappingParser.java,Hardy Ferentschik,extremely high,engine,src,main,java,org,hibernate/validator/internal/xml/XmlMappingParser.java
Rename Method,engine/src/main/java/org/hibernate/validator/internal/xml/XmlMappingParser.java,Hardy Ferentschik,extremely high,engine,src,main,java,org,hibernate/validator/internal/xml/XmlMappingParser.java
