@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
226,5940,0,2190,285,0.884848,1,0.730627,1,0.269373,0.84435,0.966132,1.035055,0.000508
227,5940,0,2189,286,0.884444,1,0.730717,1,0.269283,0.84441,0.966013,1.035183,0.00051
228,5940,0,2188,287,0.88404,1,0.730807,1,0.269193,0.84447,0.965894,1.03531,0.000517
229,5940,0,2186,289,0.883232,1,0.730987,1,0.269013,0.84459,0.965657,1.035565,0.000517
230,5940,0,2185,290,0.882828,1,0.731077,1,0.268923,0.84465,0.965538,1.035692,0.000518
231,5940,0,2173,302,0.87798,1,0.732158,1,0.267842,0.845371,0.964112,1.037224,0.000524
232,5940,0,2172,303,0.877576,1,0.732249,1,0.267751,0.845431,0.963993,1.037352,0.000529
233,5940,0,2171,304,0.877172,1,0.732339,1,0.267661,0.845491,0.963874,1.03748,0.000532
234,5940,0,2170,305,0.876768,1,0.732429,1,0.267571,0.845552,0.963755,1.037608,0.000541
235,5940,0,2169,306,0.876364,1,0.732519,1,0.267481,0.845612,0.963636,1.037736,0.000544
236,5940,0,2168,307,0.87596,1,0.73261,1,0.26739,0.845672,0.963518,1.037864,0.00055
237,5940,0,2167,308,0.875556,1,0.7327,1,0.2673,0.845732,0.963399,1.037992,0.000551
238,5940,0,2166,309,0.875152,1,0.732791,1,0.267209,0.845792,0.96328,1.03812,0.000559
239,5940,0,2150,325,0.868687,1,0.73424,1,0.26576,0.846757,0.961378,1.040173,0.00056
240,5940,0,2149,326,0.868283,1,0.734331,1,0.265669,0.846817,0.96126,1.040302,0.000562
241,5940,0,2132,343,0.861414,1,0.735877,1,0.264123,0.847845,0.959239,1.042493,0.000563
242,5940,0,2116,359,0.854949,1,0.737339,1,0.262661,0.848814,0.957338,1.044563,0.000563
243,5940,0,2105,370,0.850505,1,0.738347,1,0.261653,0.849482,0.956031,1.045991,0.000564
244,5940,0,2104,371,0.850101,1,0.738439,1,0.261561,0.849542,0.955912,1.046121,0.000571
245,5940,0,2103,372,0.849697,1,0.73853,1,0.26147,0.849603,0.955793,1.046251,0.000572
246,5940,0,2102,373,0.849293,1,0.738622,1,0.261378,0.849664,0.955674,1.046381,0.000572
247,5940,0,2101,374,0.848889,1,0.738714,1,0.261286,0.849725,0.955556,1.046512,0.000578
248,5940,0,2100,375,0.848485,1,0.738806,1,0.261194,0.849785,0.955437,1.046642,0.00058
