@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
258,315,0,7559,541,0.93321,1,0.040005,1,0.959995,0.076932,0.93571,1.068707,0
259,315,0,7558,542,0.933086,1,0.04001,1,0.95999,0.076942,0.935591,1.068843,0
260,315,0,7557,543,0.932963,1,0.040015,1,0.959985,0.076951,0.935472,1.068979,0
261,315,0,7556,544,0.93284,1,0.04002,1,0.95998,0.076961,0.935354,1.069114,0
262,315,0,7555,545,0.932716,1,0.040025,1,0.959975,0.07697,0.935235,1.06925,0
263,315,0,7553,547,0.932469,1,0.040036,1,0.959964,0.076989,0.934997,1.069522,0
264,315,0,7552,548,0.932346,1,0.040041,1,0.959959,0.076998,0.934878,1.069658,0
265,314,1,7552,548,0.932346,0.996825,0.039919,0.996825,0.960081,0.076763,0.934759,1.066398,0
266,314,1,7551,549,0.932222,0.996825,0.039924,0.996825,0.960076,0.076773,0.934641,1.066533,0
267,314,1,7550,550,0.932099,0.996825,0.039929,0.996825,0.960071,0.076782,0.934522,1.066669,0
268,314,1,7549,551,0.931975,0.996825,0.039934,0.996825,0.960066,0.076791,0.934403,1.066805,0
269,314,1,7548,552,0.931852,0.996825,0.039939,0.996825,0.960061,0.076801,0.934284,1.06694,0
